,time,N,TD,CH,MREG,AC
6214,62.14000,11.56576,4.04857,16.77227,5.71990,1.88987
6215,62.15000,11.56595,4.04855,16.77280,5.72003,1.88992
6216,62.16000,11.56613,4.04852,16.77333,5.72015,1.88997
6217,62.17000,11.56632,4.04850,16.77387,5.72028,1.89002
6218,62.18000,11.56651,4.04847,16.77440,5.72041,1.89007
6219,62.19000,11.56670,4.04844,16.77493,5.72053,1.89012
6220,62.20000,11.56689,4.04842,16.77546,5.72066,1.89017
6221,62.21000,11.56707,4.04839,16.77600,5.72078,1.89022
6222,62.22000,11.56726,4.04837,16.77653,5.72091,1.89027
6223,62.23000,11.56745,4.04834,16.77706,5.72103,1.89032
6224,62.24000,11.56764,4.04831,16.77759,5.72116,1.89037
6225,62.25000,11.56782,4.04829,16.77812,5.72128,1.89042
6226,62.26000,11.56801,4.04826,16.77865,5.72141,1.89047
6227,62.27000,11.56820,4.04824,16.77919,5.72153,1.89052
6228,62.28000,11.56839,4.04821,16.77972,5.72166,1.89057
6229,62.29000,11.56857,4.04819,16.78025,5.72178,1.89062
6230,62.30000,11.56876,4.04816,16.78078,5.72191,1.89067
6231,62.31000,11.56895,4.04813,16.78131,5.72203,1.89072
6232,62.32000,11.56913,4.04811,16.78184,5.72216,1.89077
6233,62.33000,11.56932,4.04808,16.78237,5.72228,1.89082
6234,62.34000,11.56951,4.04806,16.78289,5.72241,1.89087
6235,62.35000,11.56970,4.04803,16.78342,5.72253,1.89092
6236,62.36000,11.56988,4.04801,16.78395,5.72266,1.89097
6237,62.37000,11.57007,4.04798,16.78448,5.72278,1.89102
6238,62.38000,11.57025,4.04795,16.78501,5.72291,1.89107
6239,62.39000,11.57044,4.04793,16.78554,5.72303,1.89112
6240,62.40000,11.57063,4.04790,16.78606,5.72316,1.89117
6241,62.41000,11.57081,4.04788,16.78659,5.72328,1.89122
6242,62.42000,11.57100,4.04785,16.78712,5.72340,1.89127
6243,62.43000,11.57118,4.04783,16.78765,5.72353,1.89132
6244,62.44000,11.57137,4.04780,16.78817,5.72365,1.89137
6245,62.45000,11.57156,4.04778,16.78870,5.72378,1.89142
6246,62.46000,11.57174,4.04775,16.78923,5.72390,1.89147
6247,62.47000,11.57193,4.04773,16.78975,5.72402,1.89152
6248,62.48000,11.57211,4.04770,16.79028,5.72415,1.89157
6249,62.49000,11.57230,4.04767,16.79080,5.72427,1.89162
6250,62.50000,11.57248,4.04765,16.79133,5.72440,1.89167
6251,62.51000,11.57267,4.04762,16.79185,5.72452,1.89172
6252,62.52000,11.57285,4.04760,16.79238,5.72464,1.89176
6253,62.53000,11.57304,4.04757,16.79290,5.72477,1.89181
6254,62.54000,11.57322,4.04755,16.79343,5.72489,1.89186
6255,62.55000,11.57341,4.04752,16.79395,5.72501,1.89191
6256,62.56000,11.57359,4.04750,16.79448,5.72514,1.89196
6257,62.57000,11.57378,4.04747,16.79500,5.72526,1.89201
6258,62.58000,11.57396,4.04745,16.79552,5.72538,1.89206
6259,62.59000,11.57415,4.04742,16.79605,5.72551,1.89211
6260,62.60000,11.57433,4.04740,16.79657,5.72563,1.89216
6261,62.61000,11.57452,4.04737,16.79709,5.72575,1.89221
6262,62.62000,11.57470,4.04735,16.79762,5.72588,1.89226
6263,62.63000,11.57488,4.04732,16.79814,5.72600,1.89231
6264,62.64000,11.57507,4.04730,16.79866,5.72612,1.89236
6265,62.65000,11.57525,4.04727,16.79918,5.72624,1.89240
6266,62.66000,11.57544,4.04725,16.79970,5.72637,1.89245
6267,62.67000,11.57562,4.04722,16.80023,5.72649,1.89250
6268,62.68000,11.57580,4.04719,16.80075,5.72661,1.89255
6269,62.69000,11.57599,4.04717,16.80127,5.72673,1.89260
6270,62.70000,11.57617,4.04714,16.80179,5.72686,1.89265
6271,62.71000,11.57636,4.04712,16.80231,5.72698,1.89270
6272,62.72000,11.57654,4.04709,16.80283,5.72710,1.89275
6273,62.73000,11.57672,4.04707,16.80335,5.72722,1.89280
6274,62.74000,11.57691,4.04704,16.80387,5.72735,1.89284
6275,62.75000,11.57709,4.04702,16.80439,5.72747,1.89289
6276,62.76000,11.57727,4.04699,16.80491,5.72759,1.89294
6277,62.77000,11.57745,4.04697,16.80543,5.72771,1.89299
6278,62.78000,11.57764,4.04694,16.80595,5.72783,1.89304
6279,62.79000,11.57782,4.04692,16.80647,5.72796,1.89309
6280,62.80000,11.57800,4.04689,16.80698,5.72808,1.89314
6281,62.81000,11.57819,4.04687,16.80750,5.72820,1.89319
6282,62.82000,11.57837,4.04684,16.80802,5.72832,1.89323
6283,62.83000,11.57855,4.04682,16.80854,5.72844,1.89328
6284,62.84000,11.57873,4.04680,16.80906,5.72857,1.89333
6285,62.85000,11.57891,4.04677,16.80957,5.72869,1.89338
6286,62.86000,11.57910,4.04675,16.81009,5.72881,1.89343
6287,62.87000,11.57928,4.04672,16.81061,5.72893,1.89348
6288,62.88000,11.57946,4.04670,16.81112,5.72905,1.89353
6289,62.89000,11.57964,4.04667,16.81164,5.72917,1.89357
6290,62.90000,11.57982,4.04665,16.81216,5.72929,1.89362
6291,62.91000,11.58001,4.04662,16.81267,5.72942,1.89367
6292,62.92000,11.58019,4.04660,16.81319,5.72954,1.89372
6293,62.93000,11.58037,4.04657,16.81370,5.72966,1.89377
6294,62.94000,11.58055,4.04655,16.81422,5.72978,1.89382
6295,62.95000,11.58073,4.04652,16.81473,5.72990,1.89386
6296,62.96000,11.58091,4.04650,16.81525,5.73002,1.89391
6297,62.97000,11.58110,4.04647,16.81576,5.73014,1.89396
6298,62.98000,11.58128,4.04645,16.81628,5.73026,1.89401
6299,62.99000,11.58146,4.04642,16.81679,5.73038,1.89406
6300,63.00000,11.58164,4.04640,16.81731,5.73050,1.89411
6301,63.01000,11.58182,4.04637,16.81782,5.73062,1.89415
6302,63.02000,11.58200,4.04635,16.81833,5.73074,1.89420
6303,63.03000,11.58218,4.04633,16.81885,5.73087,1.89425
6304,63.04000,11.58236,4.04630,16.81936,5.73099,1.89430
6305,63.05000,11.58254,4.04628,16.81987,5.73111,1.89435
6306,63.06000,11.58272,4.04625,16.82038,5.73123,1.89439
6307,63.07000,11.58290,4.04623,16.82090,5.73135,1.89444
6308,63.08000,11.58308,4.04620,16.82141,5.73147,1.89449
6309,63.09000,11.58326,4.04618,16.82192,5.73159,1.89454
6310,63.10000,11.58344,4.04615,16.82243,5.73171,1.89459
6311,63.11000,11.58362,4.04613,16.82294,5.73183,1.89463
6312,63.12000,11.58380,4.04610,16.82345,5.73195,1.89468
6313,63.13000,11.58398,4.04608,16.82397,5.73207,1.89473
6314,63.14000,11.58416,4.04606,16.82448,5.73219,1.89478
6315,63.15000,11.58434,4.04603,16.82499,5.73231,1.89483
6316,63.16000,11.58452,4.04601,16.82550,5.73243,1.89487
6317,63.17000,11.58470,4.04598,16.82601,5.73255,1.89492
6318,63.18000,11.58488,4.04596,16.82652,5.73267,1.89497
6319,63.19000,11.58506,4.04593,16.82703,5.73278,1.89502
6320,63.20000,11.58524,4.04591,16.82754,5.73290,1.89506
6321,63.21000,11.58542,4.04589,16.82804,5.73302,1.89511
6322,63.22000,11.58560,4.04586,16.82855,5.73314,1.89516
6323,63.23000,11.58578,4.04584,16.82906,5.73326,1.89521
6324,63.24000,11.58596,4.04581,16.82957,5.73338,1.89526
6325,63.25000,11.58614,4.04579,16.83008,5.73350,1.89530
6326,63.26000,11.58631,4.04576,16.83059,5.73362,1.89535
6327,63.27000,11.58649,4.04574,16.83109,5.73374,1.89540
6328,63.28000,11.58667,4.04572,16.83160,5.73386,1.89545
6329,63.29000,11.58685,4.04569,16.83211,5.73398,1.89549
6330,63.30000,11.58703,4.04567,16.83262,5.73410,1.89554
6331,63.31000,11.58721,4.04564,16.83312,5.73421,1.89559
6332,63.32000,11.58739,4.04562,16.83363,5.73433,1.89564
6333,63.33000,11.58756,4.04559,16.83414,5.73445,1.89568
6334,63.34000,11.58774,4.04557,16.83464,5.73457,1.89573
6335,63.35000,11.58792,4.04555,16.83515,5.73469,1.89578
6336,63.36000,11.58810,4.04552,16.83565,5.73481,1.89582
6337,63.37000,11.58828,4.04550,16.83616,5.73493,1.89587
6338,63.38000,11.58845,4.04547,16.83667,5.73504,1.89592
6339,63.39000,11.58863,4.04545,16.83717,5.73516,1.89597
6340,63.40000,11.58881,4.04543,16.83768,5.73528,1.89601
6341,63.41000,11.58899,4.04540,16.83818,5.73540,1.89606
6342,63.42000,11.58916,4.04538,16.83868,5.73552,1.89611
6343,63.43000,11.58934,4.04535,16.83919,5.73564,1.89616
6344,63.44000,11.58952,4.04533,16.83969,5.73575,1.89620
6345,63.45000,11.58970,4.04531,16.84020,5.73587,1.89625
6346,63.46000,11.58987,4.04528,16.84070,5.73599,1.89630
6347,63.47000,11.59005,4.04526,16.84120,5.73611,1.89634
6348,63.48000,11.59023,4.04523,16.84171,5.73622,1.89639
6349,63.49000,11.59040,4.04521,16.84221,5.73634,1.89644
6350,63.50000,11.59058,4.04519,16.84271,5.73646,1.89649
6351,63.51000,11.59076,4.04516,16.84321,5.73658,1.89653
6352,63.52000,11.59093,4.04514,16.84372,5.73670,1.89658
6353,63.53000,11.59111,4.04511,16.84422,5.73681,1.89663
6354,63.54000,11.59129,4.04509,16.84472,5.73693,1.89667
6355,63.55000,11.59146,4.04507,16.84522,5.73705,1.89672
6356,63.56000,11.59164,4.04504,16.84572,5.73717,1.89677
6357,63.57000,11.59182,4.04502,16.84622,5.73728,1.89681
6358,63.58000,11.59199,4.04500,16.84672,5.73740,1.89686
6359,63.59000,11.59217,4.04497,16.84723,5.73752,1.89691
6360,63.60000,11.59234,4.04495,16.84773,5.73763,1.89695
6361,63.61000,11.59252,4.04492,16.84823,5.73775,1.89700
6362,63.62000,11.59270,4.04490,16.84873,5.73787,1.89705
6363,63.63000,11.59287,4.04488,16.84923,5.73798,1.89709
6364,63.64000,11.59305,4.04485,16.84973,5.73810,1.89714
6365,63.65000,11.59322,4.04483,16.85022,5.73822,1.89719
6366,63.66000,11.59340,4.04481,16.85072,5.73834,1.89723
6367,63.67000,11.59357,4.04478,16.85122,5.73845,1.89728
6368,63.68000,11.59375,4.04476,16.85172,5.73857,1.89733
6369,63.69000,11.59393,4.04474,16.85222,5.73869,1.89737
6370,63.70000,11.59410,4.04471,16.85272,5.73880,1.89742
6371,63.71000,11.59428,4.04469,16.85322,5.73892,1.89747
6372,63.72000,11.59445,4.04466,16.85371,5.73903,1.89751
6373,63.73000,11.59463,4.04464,16.85421,5.73915,1.89756
6374,63.74000,11.59480,4.04462,16.85471,5.73927,1.89761
6375,63.75000,11.59497,4.04459,16.85521,5.73938,1.89765
6376,63.76000,11.59515,4.04457,16.85570,5.73950,1.89770
6377,63.77000,11.59532,4.04455,16.85620,5.73962,1.89775
6378,63.78000,11.59550,4.04452,16.85670,5.73973,1.89779
6379,63.79000,11.59567,4.04450,16.85719,5.73985,1.89784
6380,63.80000,11.59585,4.04448,16.85769,5.73996,1.89789
6381,63.81000,11.59602,4.04445,16.85818,5.74008,1.89793
6382,63.82000,11.59620,4.04443,16.85868,5.74020,1.89798
6383,63.83000,11.59637,4.04441,16.85917,5.74031,1.89802
6384,63.84000,11.59654,4.04438,16.85967,5.74043,1.89807
6385,63.85000,11.59672,4.04436,16.86016,5.74054,1.89812
6386,63.86000,11.59689,4.04434,16.86066,5.74066,1.89816
6387,63.87000,11.59707,4.04431,16.86115,5.74077,1.89821
6388,63.88000,11.59724,4.04429,16.86165,5.74089,1.89825
6389,63.89000,11.59741,4.04427,16.86214,5.74100,1.89830
6390,63.90000,11.59759,4.04424,16.86264,5.74112,1.89835
6391,63.91000,11.59776,4.04422,16.86313,5.74124,1.89839
6392,63.92000,11.59793,4.04420,16.86362,5.74135,1.89844
6393,63.93000,11.59811,4.04417,16.86412,5.74147,1.89849
6394,63.94000,11.59828,4.04415,16.86461,5.74158,1.89853
6395,63.95000,11.59845,4.04413,16.86510,5.74170,1.89858
6396,63.96000,11.59863,4.04410,16.86559,5.74181,1.89862
6397,63.97000,11.59880,4.04408,16.86609,5.74193,1.89867
6398,63.98000,11.59897,4.04406,16.86658,5.74204,1.89871
6399,63.99000,11.59915,4.04403,16.86707,5.74216,1.89876
6400,64.00000,11.59932,4.04401,16.86756,5.74227,1.89881
6401,64.01000,11.59949,4.04399,16.86805,5.74239,1.89885
6402,64.02000,11.59966,4.04396,16.86854,5.74250,1.89890
6403,64.03000,11.59984,4.04394,16.86903,5.74261,1.89894
6404,64.04000,11.60001,4.04392,16.86953,5.74273,1.89899
6405,64.05000,11.60018,4.04389,16.87002,5.74284,1.89904
6406,64.06000,11.60035,4.04387,16.87051,5.74296,1.89908
6407,64.07000,11.60053,4.04385,16.87100,5.74307,1.89913
6408,64.08000,11.60070,4.04383,16.87149,5.74319,1.89917
6409,64.09000,11.60087,4.04380,16.87198,5.74330,1.89922
6410,64.10000,11.60104,4.04378,16.87247,5.74342,1.89926
6411,64.11000,11.60121,4.04376,16.87295,5.74353,1.89931
6412,64.12000,11.60139,4.04373,16.87344,5.74364,1.89936
6413,64.13000,11.60156,4.04371,16.87393,5.74376,1.89940
6414,64.14000,11.60173,4.04369,16.87442,5.74387,1.89945
6415,64.15000,11.60190,4.04366,16.87491,5.74399,1.89949
6416,64.16000,11.60207,4.04364,16.87540,5.74410,1.89954
6417,64.17000,11.60224,4.04362,16.87589,5.74421,1.89958
6418,64.18000,11.60241,4.04360,16.87637,5.74433,1.89963
6419,64.19000,11.60259,4.04357,16.87686,5.74444,1.89967
6420,64.20000,11.60276,4.04355,16.87735,5.74456,1.89972
6421,64.21000,11.60293,4.04353,16.87784,5.74467,1.89976
6422,64.22000,11.60310,4.04350,16.87832,5.74478,1.89981
6423,64.23000,11.60327,4.04348,16.87881,5.74490,1.89986
6424,64.24000,11.60344,4.04346,16.87929,5.74501,1.89990
6425,64.25000,11.60361,4.04344,16.87978,5.74512,1.89995
6426,64.26000,11.60378,4.04341,16.88027,5.74524,1.89999
6427,64.27000,11.60395,4.04339,16.88075,5.74535,1.90004
6428,64.28000,11.60412,4.04337,16.88124,5.74546,1.90008
6429,64.29000,11.60429,4.04334,16.88172,5.74558,1.90013
6430,64.30000,11.60446,4.04332,16.88221,5.74569,1.90017
6431,64.31000,11.60464,4.04330,16.88269,5.74580,1.90022
6432,64.32000,11.60481,4.04328,16.88318,5.74591,1.90026
6433,64.33000,11.60498,4.04325,16.88366,5.74603,1.90031
6434,64.34000,11.60515,4.04323,16.88415,5.74614,1.90035
6435,64.35000,11.60532,4.04321,16.88463,5.74625,1.90040
6436,64.36000,11.60549,4.04319,16.88512,5.74637,1.90044
6437,64.37000,11.60566,4.04316,16.88560,5.74648,1.90049
6438,64.38000,11.60583,4.04314,16.88608,5.74659,1.90053
6439,64.39000,11.60600,4.04312,16.88657,5.74670,1.90058
6440,64.40000,11.60616,4.04309,16.88705,5.74682,1.90062
6441,64.41000,11.60633,4.04307,16.88753,5.74693,1.90067
6442,64.42000,11.60650,4.04305,16.88801,5.74704,1.90071
6443,64.43000,11.60667,4.04303,16.88850,5.74715,1.90076
6444,64.44000,11.60684,4.04300,16.88898,5.74727,1.90080
6445,64.45000,11.60701,4.04298,16.88946,5.74738,1.90085
6446,64.46000,11.60718,4.04296,16.88994,5.74749,1.90089
6447,64.47000,11.60735,4.04294,16.89042,5.74760,1.90094
6448,64.48000,11.60752,4.04291,16.89090,5.74772,1.90098
6449,64.49000,11.60769,4.04289,16.89139,5.74783,1.90103
6450,64.50000,11.60786,4.04287,16.89187,5.74794,1.90107
6451,64.51000,11.60803,4.04285,16.89235,5.74805,1.90112
6452,64.52000,11.60819,4.04282,16.89283,5.74816,1.90116
6453,64.53000,11.60836,4.04280,16.89331,5.74828,1.90121
6454,64.54000,11.60853,4.04278,16.89379,5.74839,1.90125
6455,64.55000,11.60870,4.04276,16.89427,5.74850,1.90129
6456,64.56000,11.60887,4.04274,16.89475,5.74861,1.90134
6457,64.57000,11.60904,4.04271,16.89523,5.74872,1.90138
6458,64.58000,11.60921,4.04269,16.89571,5.74883,1.90143
6459,64.59000,11.60937,4.04267,16.89618,5.74894,1.90147
6460,64.60000,11.60954,4.04265,16.89666,5.74906,1.90152
6461,64.61000,11.60971,4.04262,16.89714,5.74917,1.90156
6462,64.62000,11.60988,4.04260,16.89762,5.74928,1.90161
6463,64.63000,11.61005,4.04258,16.89810,5.74939,1.90165
6464,64.64000,11.61021,4.04256,16.89858,5.74950,1.90169
6465,64.65000,11.61038,4.04253,16.89905,5.74961,1.90174
6466,64.66000,11.61055,4.04251,16.89953,5.74972,1.90178
6467,64.67000,11.61072,4.04249,16.90001,5.74984,1.90183
6468,64.68000,11.61088,4.04247,16.90049,5.74995,1.90187
6469,64.69000,11.61105,4.04245,16.90096,5.75006,1.90192
6470,64.70000,11.61122,4.04242,16.90144,5.75017,1.90196
6471,64.71000,11.61139,4.04240,16.90192,5.75028,1.90201
6472,64.72000,11.61155,4.04238,16.90239,5.75039,1.90205
6473,64.73000,11.61172,4.04236,16.90287,5.75050,1.90209
6474,64.74000,11.61189,4.04233,16.90334,5.75061,1.90214
6475,64.75000,11.61205,4.04231,16.90382,5.75072,1.90218
6476,64.76000,11.61222,4.04229,16.90429,5.75083,1.90223
6477,64.77000,11.61239,4.04227,16.90477,5.75094,1.90227
6478,64.78000,11.61255,4.04225,16.90524,5.75105,1.90231
6479,64.79000,11.61272,4.04222,16.90572,5.75116,1.90236
6480,64.80000,11.61289,4.04220,16.90619,5.75127,1.90240
6481,64.81000,11.61305,4.04218,16.90667,5.75138,1.90245
6482,64.82000,11.61322,4.04216,16.90714,5.75149,1.90249
6483,64.83000,11.61339,4.04214,16.90762,5.75160,1.90253
6484,64.84000,11.61355,4.04211,16.90809,5.75172,1.90258
6485,64.85000,11.61372,4.04209,16.90856,5.75183,1.90262
6486,64.86000,11.61389,4.04207,16.90904,5.75194,1.90267
6487,64.87000,11.61405,4.04205,16.90951,5.75205,1.90271
6488,64.88000,11.61422,4.04203,16.90998,5.75216,1.90275
6489,64.89000,11.61438,4.04200,16.91045,5.75226,1.90280
6490,64.90000,11.61455,4.04198,16.91093,5.75237,1.90284
6491,64.91000,11.61471,4.04196,16.91140,5.75248,1.90289
6492,64.92000,11.61488,4.04194,16.91187,5.75259,1.90293
6493,64.93000,11.61505,4.04192,16.91234,5.75270,1.90297
6494,64.94000,11.61521,4.04190,16.91281,5.75281,1.90302
6495,64.95000,11.61538,4.04187,16.91329,5.75292,1.90306
6496,64.96000,11.61554,4.04185,16.91376,5.75303,1.90311
6497,64.97000,11.61571,4.04183,16.91423,5.75314,1.90315
6498,64.98000,11.61587,4.04181,16.91470,5.75325,1.90319
6499,64.99000,11.61604,4.04179,16.91517,5.75336,1.90324
6500,65.00000,11.61620,4.04176,16.91564,5.75347,1.90328
6501,65.01000,11.61637,4.04174,16.91611,5.75358,1.90332
6502,65.02000,11.61653,4.04172,16.91658,5.75369,1.90337
6503,65.03000,11.61670,4.04170,16.91705,5.75380,1.90341
6504,65.04000,11.61686,4.04168,16.91752,5.75391,1.90345
6505,65.05000,11.61703,4.04166,16.91799,5.75402,1.90350
6506,65.06000,11.61719,4.04163,16.91846,5.75412,1.90354
6507,65.07000,11.61736,4.04161,16.91893,5.75423,1.90358
6508,65.08000,11.61752,4.04159,16.91939,5.75434,1.90363
6509,65.09000,11.61769,4.04157,16.91986,5.75445,1.90367
6510,65.10000,11.61785,4.04155,16.92033,5.75456,1.90371
6511,65.11000,11.61801,4.04153,16.92080,5.75467,1.90376
6512,65.12000,11.61818,4.04150,16.92127,5.75478,1.90380
6513,65.13000,11.61834,4.04148,16.92173,5.75489,1.90385
6514,65.14000,11.61851,4.04146,16.92220,5.75499,1.90389
6515,65.15000,11.61867,4.04144,16.92267,5.75510,1.90393
6516,65.16000,11.61883,4.04142,16.92314,5.75521,1.90398
6517,65.17000,11.61900,4.04140,16.92360,5.75532,1.90402
6518,65.18000,11.61916,4.04137,16.92407,5.75543,1.90406
6519,65.19000,11.61933,4.04135,16.92454,5.75554,1.90410
6520,65.20000,11.61949,4.04133,16.92500,5.75564,1.90415
6521,65.21000,11.61965,4.04131,16.92547,5.75575,1.90419
6522,65.22000,11.61982,4.04129,16.92593,5.75586,1.90423
6523,65.23000,11.61998,4.04127,16.92640,5.75597,1.90428
6524,65.24000,11.62014,4.04125,16.92686,5.75608,1.90432
6525,65.25000,11.62031,4.04122,16.92733,5.75619,1.90436
6526,65.26000,11.62047,4.04120,16.92779,5.75629,1.90441
6527,65.27000,11.62063,4.04118,16.92826,5.75640,1.90445
6528,65.28000,11.62079,4.04116,16.92872,5.75651,1.90449
6529,65.29000,11.62096,4.04114,16.92919,5.75662,1.90454
6530,65.30000,11.62112,4.04112,16.92965,5.75672,1.90458
6531,65.31000,11.62128,4.04110,16.93012,5.75683,1.90462
6532,65.32000,11.62145,4.04107,16.93058,5.75694,1.90466
6533,65.33000,11.62161,4.04105,16.93104,5.75705,1.90471
6534,65.34000,11.62177,4.04103,16.93151,5.75715,1.90475
6535,65.35000,11.62193,4.04101,16.93197,5.75726,1.90479
6536,65.36000,11.62210,4.04099,16.93243,5.75737,1.90484
6537,65.37000,11.62226,4.04097,16.93290,5.75748,1.90488
6538,65.38000,11.62242,4.04095,16.93336,5.75758,1.90492
6539,65.39000,11.62258,4.04093,16.93382,5.75769,1.90497
6540,65.40000,11.62275,4.04090,16.93428,5.75780,1.90501
6541,65.41000,11.62291,4.04088,16.93474,5.75791,1.90505
6542,65.42000,11.62307,4.04086,16.93521,5.75801,1.90509
6543,65.43000,11.62323,4.04084,16.93567,5.75812,1.90514
6544,65.44000,11.62339,4.04082,16.93613,5.75823,1.90518
6545,65.45000,11.62355,4.04080,16.93659,5.75833,1.90522
6546,65.46000,11.62372,4.04078,16.93705,5.75844,1.90526
6547,65.47000,11.62388,4.04076,16.93751,5.75855,1.90531
6548,65.48000,11.62404,4.04074,16.93797,5.75865,1.90535
6549,65.49000,11.62420,4.04071,16.93843,5.75876,1.90539
6550,65.50000,11.62436,4.04069,16.93889,5.75887,1.90543
6551,65.51000,11.62452,4.04067,16.93935,5.75897,1.90548
6552,65.52000,11.62469,4.04065,16.93981,5.75908,1.90552
6553,65.53000,11.62485,4.04063,16.94027,5.75919,1.90556
6554,65.54000,11.62501,4.04061,16.94073,5.75929,1.90560
6555,65.55000,11.62517,4.04059,16.94119,5.75940,1.90565
6556,65.56000,11.62533,4.04057,16.94165,5.75951,1.90569
6557,65.57000,11.62549,4.04055,16.94211,5.75961,1.90573
6558,65.58000,11.62565,4.04052,16.94256,5.75972,1.90577
6559,65.59000,11.62581,4.04050,16.94302,5.75982,1.90582
6560,65.60000,11.62597,4.04048,16.94348,5.75993,1.90586
6561,65.61000,11.62613,4.04046,16.94394,5.76004,1.90590
6562,65.62000,11.62629,4.04044,16.94440,5.76014,1.90594
6563,65.63000,11.62645,4.04042,16.94485,5.76025,1.90599
6564,65.64000,11.62661,4.04040,16.94531,5.76035,1.90603
6565,65.65000,11.62677,4.04038,16.94577,5.76046,1.90607
6566,65.66000,11.62693,4.04036,16.94622,5.76057,1.90611
6567,65.67000,11.62710,4.04034,16.94668,5.76067,1.90616
6568,65.68000,11.62726,4.04032,16.94714,5.76078,1.90620
6569,65.69000,11.62742,4.04029,16.94759,5.76088,1.90624
6570,65.70000,11.62758,4.04027,16.94805,5.76099,1.90628
6571,65.71000,11.62774,4.04025,16.94851,5.76109,1.90632
6572,65.72000,11.62789,4.04023,16.94896,5.76120,1.90637
6573,65.73000,11.62805,4.04021,16.94942,5.76131,1.90641
6574,65.74000,11.62821,4.04019,16.94987,5.76141,1.90645
6575,65.75000,11.62837,4.04017,16.95033,5.76152,1.90649
6576,65.76000,11.62853,4.04015,16.95078,5.76162,1.90653
6577,65.77000,11.62869,4.04013,16.95124,5.76173,1.90658
6578,65.78000,11.62885,4.04011,16.95169,5.76183,1.90662
6579,65.79000,11.62901,4.04009,16.95214,5.76194,1.90666
6580,65.80000,11.62917,4.04007,16.95260,5.76204,1.90670
6581,65.81000,11.62933,4.04005,16.95305,5.76215,1.90674
6582,65.82000,11.62949,4.04002,16.95351,5.76225,1.90679
6583,65.83000,11.62965,4.04000,16.95396,5.76236,1.90683
6584,65.84000,11.62981,4.03998,16.95441,5.76246,1.90687
6585,65.85000,11.62997,4.03996,16.95487,5.76257,1.90691
6586,65.86000,11.63012,4.03994,16.95532,5.76267,1.90695
6587,65.87000,11.63028,4.03992,16.95577,5.76278,1.90700
6588,65.88000,11.63044,4.03990,16.95622,5.76288,1.90704
6589,65.89000,11.63060,4.03988,16.95668,5.76299,1.90708
6590,65.90000,11.63076,4.03986,16.95713,5.76309,1.90712
6591,65.91000,11.63092,4.03984,16.95758,5.76320,1.90716
6592,65.92000,11.63108,4.03982,16.95803,5.76330,1.90720
6593,65.93000,11.63123,4.03980,16.95848,5.76340,1.90725
6594,65.94000,11.63139,4.03978,16.95893,5.76351,1.90729
